model,k,source_class,target_class,source_count,target_count,metric,observed,null_mean,null_95_interval,standardized_effect,one_sided_attraction_p_value,attraction_q_value_bh,one_sided_avoidance_p_value,avoidance_q_value_bh,permutation_count
boundary_orientation_stratified_all_strut_permutation,3,unintentional_missing,present,215,14820,source_with_target_neighbor_fraction,0.9813953488372092,0.9745,"[0.9488372093023256,0.9953488372093023]",0.6064069926319505,0.3715628437156284,0.6794291999371491,0.7861213878612139,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_missing,unintentional_broken,215,13,mean_target_neighbor_fraction,0.006201550387596899,0.0012277519379844963,"[0.0,0.006201550387596899]",2.8117499716623207,0.03569643035696431,0.09932919751503111,0.9925007499250075,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_missing,unintentional_broken,215,13,source_with_target_neighbor_fraction,0.018604651162790697,0.0036776744186046506,"[0.0,0.018604651162790697]",2.8200691172317027,0.035096490350964904,0.09932919751503111,0.9927007299270073,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_missing,unintentional_missing,215,215,mean_target_neighbor_fraction,0.012403100775193798,0.003911317829457364,"[0.0,0.010852713178294572]",3.0993243889065663,0.0096990300969903,0.040173760401737604,0.9957004299570043,1.0,10000
boundary_orientation_stratified_all_strut_permutation,3,unintentional_missing,unintentional_missing,215,215,source_with_target_neighbor_fraction,0.027906976744186046,0.011429302325581396,"[0.0,0.027906976744186046]",2.0709483206215467,0.054094590540945904,0.12364477837930492,0.9791020897910209,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_broken,intentional_missing,13,89,mean_target_neighbor_fraction,0.0,0.004367692307692308,"[0.0,0.03076923076923077]",-0.49745750410104833,1.0,1.0,0.7687231276872313,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_broken,intentional_missing,13,89,source_with_target_neighbor_fraction,0.0,0.021653846153846155,"[0.0,0.15384615384615385]",-0.5011962333722125,1.0,1.0,0.7687231276872313,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_broken,present,13,14820,mean_target_neighbor_fraction,0.7076923076923077,0.7388938461538462,"[0.6307692307692307,0.8461538461538463]",-0.5472063841357037,0.7068293170682932,0.9899418221443161,0.3340665933406659,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_broken,present,13,14820,source_with_target_neighbor_fraction,1.0,0.997576923076923,"[0.9230769230769231,1.0]",0.17364467075670298,0.9696030396960303,1.0,1.0,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_broken,unintentional_broken,13,13,mean_target_neighbor_fraction,0.04615384615384616,0.0007476923076923077,"[0.0,0.015384615384615385]",12.423446996126968,0.00019998000199980003,0.0018283885897124575,1.0,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_broken,unintentional_broken,13,13,source_with_target_neighbor_fraction,0.15384615384615385,0.003723076923076923,"[0.0,0.07692307692307693]",8.25753257477301,0.0047995200479952005,0.027924480279244802,0.9999000099990001,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_broken,unintentional_missing,13,215,mean_target_neighbor_fraction,0.04615384615384616,0.02095076923076923,"[0.0,0.06153846153846154]",1.2853072645153498,0.17528247175282471,0.3399417633994176,0.932906709329067,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_broken,unintentional_missing,13,215,source_with_target_neighbor_fraction,0.23076923076923078,0.09923846153846155,"[0.0,0.3076923076923077]",1.4667978112831506,0.15378462153784622,0.30756924307569244,0.9548045195480452,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_missing,intentional_missing,215,89,mean_target_neighbor_fraction,0.00558139534883721,0.0042466046511627905,"[0.0,0.010232558139534885]",0.5139030655969845,0.31056894310568944,0.5846003634930624,0.7746225377462254,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_missing,intentional_missing,215,89,source_with_target_neighbor_fraction,0.018604651162790697,0.021078139534883716,"[0.0,0.05116279069767442]",-0.1928231058409342,0.6166383361663834,0.9396393693963938,0.5415458454154585,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_missing,present,215,14820,mean_target_neighbor_fraction,0.6958139534883719,0.6923291162790697,"[0.6558139534883721,0.7283720930232557]",0.1891934820856863,0.44025597440255976,0.7826772878267729,0.5727427257274272,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_missing,present,215,14820,source_with_target_neighbor_fraction,0.9906976744186047,0.9973148837209302,"[0.9906976744186047,1.0]",-1.8638840058265544,0.9789021097890211,1.0,0.11998800119988001,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_missing,unintentional_broken,215,13,mean_target_neighbor_fraction,0.00558139534883721,0.0011006511627906978,"[0.0,0.0037209302325581397]",3.3725686662406527,0.010698930106989302,0.040173760401737604,0.9973002699730027,1.0,10000
